date,symbol,name,sector,open,high,low,close,volume_usd,market_cap_usd,fear_greed_index,sentiment,rsi_14,return_1d_pct,return_7d_pct,return_30d_pct,macro_event
2025-07-27,VET,VeChain,Supply Chain,0.118622,0.126659,0.1172,0.122045,298015923.54,8671607027.53,13,Extreme Fear,90.0,-9.9449,-15.5014,-44.4476,
2025-07-28,VET,VeChain,Supply Chain,0.127746,0.12963,0.124415,0.127227,156008629.3,9039819781.69,74,Greed,82.21,4.2462,-11.0342,-40.8826,
2025-07-29,VET,VeChain,Supply Chain,0.12515,0.128773,0.124218,0.124606,216505042.43,8853615376.57,30,Fear,89.16,-2.0598,-17.6383,-40.4902,
2025-07-30,VET,VeChain,Supply Chain,0.121781,0.123463,0.110055,0.123014,242368216.65,8740445560.39,59,Neutral,85.37,-1.2782,-12.2859,-41.2704,
2025-07-31,VET,VeChain,Supply Chain,0.127727,0.127758,0.125264,0.126719,233717557.53,9003711581.17,64,Greed,90.0,3.012,-5.5217,-37.7488,
2025-08-01,VET,VeChain,Supply Chain,0.111943,0.109131,0.104979,0.108548,108850105.36,7712648161.03,2,Extreme Fear,81.21,-14.3392,-21.5035,-42.8558,
2025-08-02,VET,VeChain,Supply Chain,0.112758,0.122372,0.104469,0.113418,170179237.7,8058637441.45,70,Greed,73.44,4.486,-16.3106,-41.6904,
2025-08-03,VET,VeChain,Supply Chain,0.119688,0.12194,0.119711,0.119757,138855355.56,8509076788.97,82,Extreme Greed,81.65,5.5895,-1.8743,-38.8095,
2025-08-04,VET,VeChain,Supply Chain,0.122439,0.124711,0.120811,0.122339,33145175.59,8692521941.2,58,Neutral,64.7,2.1559,-3.8419,-34.7318,
2025-08-05,VET,VeChain,Supply Chain,0.109256,0.10982,0.107016,0.108814,42375617.49,7731541695.87,18,Extreme Fear,88.16,-11.0553,-12.6736,-35.4513,Macro Uncertainty / Rate Hike Fear
2025-08-06,VET,VeChain,Supply Chain,0.099895,0.103455,0.098285,0.099464,49434475.98,7067164477.05,11,Extreme Fear,80.43,-8.5931,-19.1441,-39.2941,
2025-08-07,VET,VeChain,Supply Chain,0.095828,0.096431,0.091857,0.095427,252510105.85,6780332181.15,14,Extreme Fear,82.16,-4.0587,-24.694,-39.3393,
2025-08-08,VET,VeChain,Supply Chain,0.089472,0.096238,0.081605,0.089464,172316795.81,6356653753.6,32,Fear,90.0,-6.2486,-17.5814,-37.3133,
2025-08-09,VET,VeChain,Supply Chain,0.09048,0.090025,0.08412,0.089126,104472374.13,6332647979.96,44,Neutral,85.09,-0.3776,-21.4179,-31.7717,
2025-08-10,VET,VeChain,Supply Chain,0.086417,0.091252,0.084516,0.088036,117132524.92,6255201777.36,34,Fear,86.35,-1.223,-26.4879,-31.2596,
2025-08-11,VET,VeChain,Supply Chain,0.085592,0.09157,0.084427,0.087865,236972464.7,6243036493.73,38,Fear,78.2,-0.1945,-28.1792,-35.1502,
2025-08-12,VET,VeChain,Supply Chain,0.082271,0.085113,0.083036,0.084546,58022007.91,6007248713.0,36,Fear,87.45,-3.7768,-22.3021,-34.7506,
2025-08-13,VET,VeChain,Supply Chain,0.088947,0.094688,0.0832,0.088933,264531652.92,6318908525.96,60,Greed,81.4,5.1881,-10.5878,-30.3052,
2025-08-14,VET,VeChain,Supply Chain,0.090867,0.093092,0.090328,0.091544,128526741.98,6504445177.08,69,Greed,90.0,2.9362,-4.0689,-28.0987,
2025-08-15,VET,VeChain,Supply Chain,0.088415,0.089932,0.088752,0.088858,173471412.1,6313612801.44,35,Fear,83.68,-2.9339,-0.6771,-28.8329,
2025-08-16,VET,VeChain,Supply Chain,0.089706,0.091698,0.081354,0.089257,161185626.68,6341958796.44,44,Neutral,90.0,0.449,0.147,-27.8232,
2025-08-17,VET,VeChain,Supply Chain,0.081527,0.089956,0.083145,0.084564,68676964.45,6008468510.99,34,Fear,76.58,-5.2585,-3.9444,-33.4947,
2025-08-18,VET,VeChain,Supply Chain,0.088215,0.087835,0.086833,0.087647,246444234.08,6227524362.35,77,Greed,67.01,3.6458,-0.2485,-34.5271,
2025-08-19,VET,VeChain,Supply Chain,0.082164,0.081908,0.081704,0.081826,284542597.89,5813942797.76,23,Fear,63.91,-6.6412,-3.2179,-43.3473,
2025-08-20,VET,VeChain,Supply Chain,0.079266,0.080493,0.0783,0.079118,257026413.37,5621562936.39,31,Fear,90.0,-3.3089,-11.0359,-44.6751,
2025-08-21,VET,VeChain,Supply Chain,0.078547,0.080622,0.076144,0.079762,283640242.89,5667327180.92,70,Greed,71.93,0.8141,-12.8699,-47.2791,
2025-08-22,VET,VeChain,Supply Chain,0.080387,0.084608,0.079251,0.079429,116225325.49,5643609825.54,47,Neutral,80.41,-0.4185,-10.612,-43.364,
2025-08-23,VET,VeChain,Supply Chain,0.077611,0.080255,0.07364,0.077052,97941001.36,5474764397.13,23,Fear,90.0,-2.9918,-13.6739,-42.5519,
2025-08-24,VET,VeChain,Supply Chain,0.080251,0.084775,0.081867,0.082713,296476668.45,5876994207.59,91,Extreme Greed,78.04,7.347,-2.1881,-40.1861,
2025-08-25,VET,VeChain,Supply Chain,0.080528,0.083232,0.079689,0.080535,188507382.58,5722200760.59,45,Neutral,87.11,-2.6339,-8.1144,-40.5746,
2025-08-26,VET,VeChain,Supply Chain,0.079514,0.081045,0.080451,0.080655,50638406.01,5730751431.59,47,Neutral,84.34,0.1494,-1.4309,-33.9136,
2025-08-27,VET,VeChain,Supply Chain,0.082196,0.081641,0.080409,0.08105,167263456.16,5758784580.1,50,Neutral,78.08,0.4892,2.441,-36.2954,
2025-08-28,VET,VeChain,Supply Chain,0.084813,0.086317,0.08223,0.085106,273185291.22,6047010641.22,72,Greed,89.3,5.005,6.6995,-31.7001,
2025-08-29,VET,VeChain,Supply Chain,0.084794,0.085762,0.085175,0.085641,84537132.82,6085010059.12,61,Greed,90.0,0.6284,7.8212,-30.381,
2025-08-30,VET,VeChain,Supply Chain,0.082941,0.083406,0.078734,0.082992,94508379.54,5896785717.69,31,Fear,79.41,-3.0932,7.7085,-34.5072,
2025-08-31,VET,VeChain,Supply Chain,0.082335,0.084111,0.081079,0.083799,217298041.49,5954147118.64,60,Greed,90.0,0.9728,1.3128,-22.8002,
2025-09-01,VET,VeChain,Supply Chain,0.084194,0.088551,0.086865,0.087326,317883226.41,6204753574.68,58,Neutral,79.15,4.2089,8.433,-23.0049,
2025-09-02,VET,VeChain,Supply Chain,0.0905,0.093436,0.089991,0.090267,43029215.53,6413713146.33,66,Greed,77.78,3.3677,11.9175,-24.625,
2025-09-03,VET,VeChain,Supply Chain,0.090435,0.091384,0.08716,0.089593,205791113.35,6365797030.99,36,Fear,72.86,-0.7471,10.5406,-26.767,
2025-09-04,VET,VeChain,Supply Chain,0.088344,0.099067,0.088587,0.089049,158819023.45,6327153260.84,44,Neutral,78.43,-0.6071,4.6327,-18.1644,
2025-09-05,VET,VeChain,Supply Chain,0.089784,0.092108,0.088236,0.089397,149311645.11,6351905957.95,41,Neutral,86.37,0.3912,4.3861,-10.1209,
2025-09-06,VET,VeChain,Supply Chain,0.091681,0.095479,0.089174,0.09172,201277976.77,6516977079.2,61,Greed,74.31,2.5988,10.5174,-3.8841,
2025-09-07,VET,VeChain,Supply Chain,0.090248,0.091359,0.089653,0.090762,254439840.3,6448849187.2,44,Neutral,77.84,-1.0454,8.3085,1.4504,
2025-09-08,VET,VeChain,Supply Chain,0.092967,0.093484,0.090844,0.092276,288630722.41,6556482477.82,55,Neutral,76.04,1.669,5.6687,3.5346,
2025-09-09,VET,VeChain,Supply Chain,0.087196,0.089704,0.086814,0.08796,92128965.56,6249820101.08,30,Fear,76.99,-4.6772,-2.5554,-0.086,
2025-09-10,VET,VeChain,Supply Chain,0.089577,0.089193,0.085537,0.088963,280467952.62,6321057984.59,50,Neutral,78.79,1.1398,-0.7028,1.2497,
2025-09-11,VET,VeChain,Supply Chain,0.089749,0.090601,0.087921,0.089566,167839318.92,6363894102.58,44,Neutral,59.2,0.6777,0.5807,5.9369,
2025-09-12,VET,VeChain,Supply Chain,0.089061,0.091555,0.082039,0.088225,121345075.42,6268612340.94,38,Fear,90.0,-1.4972,-1.3113,-0.796,
2025-09-13,VET,VeChain,Supply Chain,0.0922,0.092701,0.092064,0.092076,106111809.69,6542260949.82,72,Greed,88.8,4.3654,0.388,0.5814,
2025-09-14,VET,VeChain,Supply Chain,0.092887,0.095061,0.0891,0.091827,161723965.4,6524583392.5,53,Neutral,72.36,-0.2702,1.1744,3.3415,
2025-09-15,VET,VeChain,Supply Chain,0.092089,0.093158,0.089056,0.091601,99541922.24,6508491896.51,51,Neutral,77.9,-0.2466,-0.732,2.6259,
2025-09-16,VET,VeChain,Supply Chain,0.09339,0.09411,0.092334,0.093073,194460360.24,6613047875.93,58,Neutral,86.22,1.6065,5.8118,10.0621,
2025-09-17,VET,VeChain,Supply Chain,0.094751,0.097653,0.092452,0.094834,226437102.53,6738204926.76,64,Greed,90.0,1.8926,6.5993,8.2004,
2025-09-18,VET,VeChain,Supply Chain,0.092986,0.09405,0.086801,0.092503,201782079.76,6572565955.95,35,Fear,67.79,-2.4582,3.279,13.0483,
2025-09-19,VET,VeChain,Supply Chain,0.100176,0.102049,0.100663,0.100909,231294457.63,7169827840.23,76,Greed,73.6,9.0872,14.3766,27.5415,
2025-09-20,VET,VeChain,Supply Chain,0.094511,0.094816,0.092083,0.092651,93335996.43,6583122021.42,24,Fear,72.25,-8.183,0.6246,16.1592,End-of-Q3 Institutional Rebalance
2025-09-21,VET,VeChain,Supply Chain,0.085932,0.088574,0.084955,0.086088,270762475.17,6116755399.68,29,Fear,83.55,-7.0843,-6.2506,8.3837,
2025-09-22,VET,VeChain,Supply Chain,0.085836,0.090816,0.083078,0.085074,40318371.35,6044715790.79,38,Fear,82.36,-1.1777,-7.1257,10.4105,
2025-09-23,VET,VeChain,Supply Chain,0.089969,0.090755,0.086592,0.089159,90357977.14,6334983631.77,62,Greed,90.0,4.802,-4.2048,7.7929,
2025-09-24,VET,VeChain,Supply Chain,0.086392,0.090845,0.081855,0.087438,114805549.22,6212720115.68,49,Neutral,90.0,-1.93,-7.7986,8.5722,
2025-09-25,VET,VeChain,Supply Chain,0.081518,0.081579,0.080598,0.081092,270299452.0,5761764733.51,23,Fear,70.82,-7.2586,-12.3361,0.5412,
2025-09-26,VET,VeChain,Supply Chain,0.074929,0.075625,0.072558,0.073993,290501357.84,5257430678.61,8,Extreme Fear,79.76,-8.7531,-26.6728,-8.7059,
2025-09-27,VET,VeChain,Supply Chain,0.070414,0.077726,0.068973,0.070886,117414548.97,5036627506.5,41,Neutral,90.0,-4.1998,-23.4918,-16.7088,
2025-09-28,VET,VeChain,Supply Chain,0.069656,0.071024,0.068388,0.070623,284355617.65,5017920544.63,61,Greed,80.31,-0.3714,-17.9643,-17.5364,
2025-09-29,VET,VeChain,Supply Chain,0.06591,0.067586,0.065803,0.06728,282018225.82,4780428659.66,42,Neutral,89.35,-4.7329,-20.9156,-18.9316,
2025-09-30,VET,VeChain,Supply Chain,0.063324,0.065255,0.063807,0.064688,165562095.11,4596272104.73,31,Fear,84.87,-3.8523,-27.4462,-22.8055,
2025-10-01,VET,VeChain,Supply Chain,0.062962,0.064427,0.063782,0.064225,233888194.22,4563353258.38,44,Neutral,80.1,-0.7162,-26.5482,-26.4539,
2025-10-02,VET,VeChain,Supply Chain,0.063911,0.065563,0.063581,0.064578,156864323.03,4588460835.19,44,Neutral,77.3,0.5502,-20.3636,-28.4586,
2025-10-03,VET,VeChain,Supply Chain,0.066772,0.067843,0.064589,0.066601,227548633.57,4732148352.79,49,Neutral,89.54,3.1315,-9.9912,-25.6629,
2025-10-04,VET,VeChain,Supply Chain,0.069194,0.071271,0.067977,0.068812,35793190.07,4889245233.16,64,Greed,79.66,3.3198,-2.9262,-22.726,
2025-10-05,VET,VeChain,Supply Chain,0.064346,0.065761,0.063735,0.065122,191615791.54,4627087173.08,36,Fear,76.92,-5.3619,-7.7888,-27.1544,
2025-10-06,VET,VeChain,Supply Chain,0.063331,0.067062,0.064784,0.065094,127224502.43,4625105921.42,36,Fear,70.55,-0.0428,-3.2491,-29.0299,
2025-10-07,VET,VeChain,Supply Chain,0.06611,0.067659,0.065404,0.066284,160989813.82,4709658805.7,49,Neutral,71.88,1.8281,2.4669,-26.969,
2025-10-08,VET,VeChain,Supply Chain,0.074511,0.074923,0.069863,0.074381,102223765.5,5284957967.27,94,Extreme Greed,83.11,12.2153,15.813,-19.3934,
2025-10-09,VET,VeChain,Supply Chain,0.073751,0.072976,0.070146,0.071994,315016979.19,5115347263.2,28,Fear,70.08,-3.2093,11.4829,-18.1521,
2025-10-10,VET,VeChain,Supply Chain,0.070545,0.076479,0.064917,0.070827,257805474.84,5032461044.89,41,Neutral,74.54,-1.6203,6.3462,-20.3858,
2025-10-11,VET,VeChain,Supply Chain,0.068619,0.069546,0.066986,0.068036,135523493.14,4834102241.84,23,Fear,76.93,-3.9416,-1.1278,-24.0386,
2025-10-12,VET,VeChain,Supply Chain,0.068043,0.069206,0.066694,0.068006,140412018.2,4831997856.09,42,Neutral,74.16,-0.0435,4.4285,-22.9176,
2025-10-13,VET,VeChain,Supply Chain,0.071242,0.075181,0.06983,0.071938,301552733.4,5111349748.37,76,Greed,57.5,5.7813,10.5131,-21.8718,
2025-10-14,VET,VeChain,Supply Chain,0.071804,0.075663,0.071228,0.074155,52759465.2,5268931629.33,71,Greed,62.72,3.083,11.875,-19.2449,
2025-10-15,VET,VeChain,Supply Chain,0.07673,0.077692,0.075306,0.075921,229787561.11,5394420806.64,62,Greed,84.7,2.3817,2.0712,-17.1172,
2025-10-16,VET,VeChain,Supply Chain,0.072309,0.072805,0.071034,0.071691,50458174.94,5093865219.95,15,Extreme Fear,78.95,-5.5716,-0.42,-22.9725,
2025-10-17,VET,VeChain,Supply Chain,0.076864,0.080783,0.06504,0.075577,162261528.07,5369949410.49,62,Greed,78.71,5.4199,6.7062,-20.3059,
2025-10-18,VET,VeChain,Supply Chain,0.07292,0.076759,0.07453,0.074856,236337526.71,5318737150.67,44,Neutral,80.46,-0.9537,10.0253,-19.0767,
2025-10-19,VET,VeChain,Supply Chain,0.078461,0.079122,0.076903,0.077353,95480127.7,5496161434.82,47,Neutral,89.05,3.3358,13.7451,-23.3432,
2025-10-20,VET,VeChain,Supply Chain,0.080375,0.079488,0.078429,0.079028,217849775.66,5615173660.58,42,Neutral,80.29,2.1654,9.857,-14.7035,
2025-10-21,VET,VeChain,Supply Chain,0.079466,0.083245,0.080224,0.081201,33924616.77,5769566079.38,55,Neutral,90.0,2.7496,9.5016,-5.676,
2025-10-22,VET,VeChain,Supply Chain,0.079798,0.079315,0.078696,0.079035,145006738.32,5615621860.82,37,Fear,72.25,-2.6682,4.1006,-7.0987,
2025-10-23,VET,VeChain,Supply Chain,0.07404,0.077716,0.074719,0.076264,100701451.7,5418784396.41,27,Fear,87.7,-3.5052,6.3786,-14.4625,
2025-10-24,VET,VeChain,Supply Chain,0.077184,0.080229,0.076355,0.076867,29025546.0,5461609167.86,60,Greed,71.17,0.7903,1.7069,-12.0899,
2025-10-25,VET,VeChain,Supply Chain,0.078586,0.079005,0.077644,0.077969,169331365.95,5539872844.57,55,Neutral,86.05,1.433,4.1577,-3.8511,
2025-10-26,VET,VeChain,Supply Chain,0.077999,0.077769,0.072403,0.076436,207926846.53,5431000254.56,29,Fear,87.41,-1.9653,-1.1856,3.3014,
2025-10-27,VET,VeChain,Supply Chain,0.072112,0.071665,0.069994,0.07111,203902278.76,5052542195.61,31,Fear,84.71,-6.9685,-10.0198,0.316,
2025-10-28,VET,VeChain,Supply Chain,0.070621,0.072132,0.067786,0.069228,143866230.08,4918835373.84,36,Fear,75.74,-2.6463,-14.7451,-1.9746,
2025-10-29,VET,VeChain,Supply Chain,0.074023,0.075128,0.068779,0.073727,127712940.41,5238524920.71,66,Greed,81.09,6.4993,-6.7151,9.5827,
2025-10-30,VET,VeChain,Supply Chain,0.072033,0.072362,0.071983,0.072006,310800075.5,5116226005.39,41,Neutral,77.64,-2.3346,-5.5835,11.3125,
2025-10-31,VET,VeChain,Supply Chain,0.072281,0.075169,0.070856,0.073025,291096677.6,5188622093.26,34,Fear,87.88,1.415,-4.9983,13.702,
2025-11-01,VET,VeChain,Supply Chain,0.073791,0.07305,0.066297,0.071108,94577542.37,5052406823.71,37,Fear,81.13,-2.6253,-8.7992,10.1111,
2025-11-02,VET,VeChain,Supply Chain,0.068175,0.069187,0.066347,0.068553,217015573.74,4870886840.24,21,Fear,81.87,-3.5927,-10.3133,2.9318,
2025-11-03,VET,VeChain,Supply Chain,0.06324,0.067915,0.06236,0.063558,262455693.57,4515964966.55,29,Fear,90.0,-7.2866,-10.6199,-7.6347,
2025-11-04,VET,VeChain,Supply Chain,0.06829,0.06836,0.063359,0.067582,32545849.92,4801862165.07,72,Greed,70.63,6.3308,-2.3781,3.7772,
2025-11-05,VET,VeChain,Supply Chain,0.070103,0.076116,0.068272,0.069087,142809232.35,4908838278.84,54,Neutral,90.0,2.2278,-6.2935,6.1346,
2025-11-06,VET,VeChain,Supply Chain,0.070938,0.07002,0.068164,0.068845,93789774.64,4891604519.33,43,Neutral,81.62,-0.3511,-4.3904,3.8632,
2025-11-07,VET,VeChain,Supply Chain,0.069763,0.069892,0.06814,0.069649,92863021.73,4948769497.55,48,Neutral,80.85,1.1686,-4.6227,-6.3612,
2025-11-08,VET,VeChain,Supply Chain,0.068919,0.071867,0.066524,0.06984,248962128.86,4962282222.47,60,Greed,84.15,0.2731,-1.7838,-2.9923,Post-Election Market Rally
2025-11-09,VET,VeChain,Supply Chain,0.07023,0.074862,0.067686,0.069983,178984632.48,4972480516.9,45,Neutral,84.87,0.2055,2.0857,-1.1919,
2025-11-10,VET,VeChain,Supply Chain,0.070779,0.07938,0.069012,0.073021,38528700.55,5188319224.44,72,Greed,85.98,4.3407,14.8884,7.3275,
2025-11-11,VET,VeChain,Supply Chain,0.075738,0.081206,0.077644,0.078338,135918753.27,5566130969.0,68,Greed,90.0,7.282,15.9161,15.1932,
2025-11-12,VET,VeChain,Supply Chain,0.076429,0.08074,0.079013,0.080247,281872203.31,5701776605.5,67,Greed,90.0,2.437,16.1533,11.5513,
2025-11-13,VET,VeChain,Supply Chain,0.081778,0.085473,0.077248,0.081357,27018266.91,5780652524.35,64,Greed,86.24,1.3834,18.175,9.712,
2025-11-14,VET,VeChain,Supply Chain,0.08292,0.089326,0.083236,0.084466,79908662.68,6001503445.79,68,Greed,90.0,3.8205,21.2726,11.2539,
2025-11-15,VET,VeChain,Supply Chain,0.092253,0.098635,0.093485,0.093988,215207207.32,6678075916.76,99,Extreme Greed,83.15,11.2734,34.5767,31.1004,
2025-11-16,VET,VeChain,Supply Chain,0.09349,0.102516,0.094256,0.095768,232030377.83,6804536193.18,55,Neutral,81.19,1.8937,36.8439,26.7151,
2025-11-17,VET,VeChain,Supply Chain,0.100009,0.109129,0.087467,0.100488,51722891.2,7139941332.78,63,Greed,90.0,4.9291,37.6157,34.2413,
2025-11-18,VET,VeChain,Supply Chain,0.097634,0.102985,0.092782,0.097284,300381092.34,6912295926.98,46,Neutral,90.0,-3.1883,24.1849,25.7659,
2025-11-19,VET,VeChain,Supply Chain,0.099527,0.108432,0.096678,0.100619,43185916.87,7149253568.89,62,Greed,89.89,3.4281,25.3864,27.3203,
2025-11-20,VET,VeChain,Supply Chain,0.101025,0.103955,0.097956,0.09903,297883724.41,7036336340.05,39,Fear,89.44,-1.5794,21.7222,21.9561,
2025-11-21,VET,VeChain,Supply Chain,0.091711,0.094072,0.091648,0.09221,299826557.47,6551795069.22,19,Extreme Fear,82.31,-6.8863,9.1692,16.6709,
2025-11-22,VET,VeChain,Supply Chain,0.106579,0.10811,0.10603,0.107752,566253195.29,7656097760.54,100,Extreme Greed,85.75,16.855,14.6453,41.2881,BTC Crosses 130K
2025-11-23,VET,VeChain,Supply Chain,0.111958,0.113531,0.10809,0.112622,189712833.3,8002066324.95,56,Neutral,72.52,4.5189,17.599,46.5148,
2025-11-24,VET,VeChain,Supply Chain,0.114103,0.118631,0.109327,0.113372,261226723.84,8055373052.2,50,Neutral,76.85,0.6662,12.8213,45.4072,
2025-11-25,VET,VeChain,Supply Chain,0.132162,0.133815,0.125298,0.129746,306715724.74,9218769881.71,100,Extreme Greed,80.45,14.4425,33.3677,69.7435,
2025-11-26,VET,VeChain,Supply Chain,0.139562,0.141886,0.137689,0.138797,28327669.37,9861888210.07,93,Extreme Greed,83.22,6.9762,37.9429,95.1867,
2025-11-27,VET,VeChain,Supply Chain,0.149203,0.153408,0.147866,0.153111,286812195.42,10878970014.85,95,Extreme Greed,82.82,10.3133,54.6113,121.1696,
2025-11-28,VET,VeChain,Supply Chain,0.160663,0.16194,0.157203,0.158461,261210559.13,11259088068.94,66,Greed,90.0,3.4941,71.8474,114.9286,
2025-11-29,VET,VeChain,Supply Chain,0.167068,0.164747,0.159142,0.16148,273553591.22,11473604355.07,73,Greed,90.0,1.9053,49.8623,124.2591,
2025-11-30,VET,VeChain,Supply Chain,0.16424,0.169078,0.161857,0.163734,40004016.5,11633731553.72,58,Neutral,90.0,1.3956,45.3841,124.2162,
2025-12-01,VET,VeChain,Supply Chain,0.171611,0.178804,0.168036,0.172021,290998993.73,12222528209.39,77,Greed,90.0,5.0611,51.7314,141.915,
2025-12-02,VET,VeChain,Supply Chain,0.17121,0.185023,0.168704,0.169717,145680964.79,12058841984.76,39,Fear,90.0,-1.3392,30.8075,147.5697,
2025-12-03,VET,VeChain,Supply Chain,0.171439,0.185722,0.168918,0.171833,76173563.31,12209178969.57,50,Neutral,90.0,1.2467,23.8016,170.3559,
2025-12-04,VET,VeChain,Supply Chain,0.17419,0.17741,0.172998,0.176684,126588455.18,12553828379.53,54,Neutral,76.96,2.8229,15.3954,161.4367,
2025-12-05,VET,VeChain,Supply Chain,0.1751,0.181052,0.178885,0.179366,241000752.33,12744402624.11,66,Greed,90.0,1.5181,13.1921,159.6216,Year-End Bull Run
2025-12-06,VET,VeChain,Supply Chain,0.197506,0.191688,0.187081,0.190792,33883989.5,13556283251.79,77,Greed,90.0,6.3705,18.1519,177.1337,
2025-12-07,VET,VeChain,Supply Chain,0.201526,0.207224,0.190017,0.201076,105287502.78,14287000791.76,63,Greed,85.81,5.3902,22.8067,188.698,
2025-12-08,VET,VeChain,Supply Chain,0.216277,0.224912,0.213948,0.214298,193020178.5,15226469779.32,65,Greed,90.0,6.5757,24.5771,206.8441,
2025-12-09,VET,VeChain,Supply Chain,0.219714,0.221107,0.207305,0.213563,79915930.21,15174238117.75,50,Neutral,85.79,-0.343,25.835,205.1644,
2025-12-10,VET,VeChain,Supply Chain,0.237202,0.247418,0.222366,0.234147,108239982.53,16636743374.35,81,Extreme Greed,90.0,9.6381,36.2642,220.6577,
2025-12-11,VET,VeChain,Supply Chain,0.237254,0.240527,0.2239,0.235133,168831935.52,16706842217.03,55,Neutral,90.0,0.4213,33.0817,200.1518,
2025-12-12,VET,VeChain,Supply Chain,0.259329,0.260907,0.257912,0.258096,247155121.67,18338392581.17,78,Greed,90.0,9.7658,43.8937,221.6259,
2025-12-13,VET,VeChain,Supply Chain,0.283313,0.293183,0.271611,0.277611,284577674.95,19725023938.43,92,Extreme Greed,81.2,7.5614,45.5047,241.2249,
2025-12-14,VET,VeChain,Supply Chain,0.273802,0.279275,0.249763,0.278701,169440770.45,19802447653.99,57,Neutral,90.0,0.3925,38.6047,229.9581,
2025-12-15,VET,VeChain,Supply Chain,0.295546,0.291427,0.287684,0.289798,178666144.12,20590894363.58,66,Greed,90.0,3.9816,35.2309,208.3357,
2025-12-16,VET,VeChain,Supply Chain,0.309731,0.305892,0.301302,0.303085,93482039.36,21534974408.83,54,Neutral,86.98,4.5849,41.918,216.4797,
2025-12-17,VET,VeChain,Supply Chain,0.328393,0.341759,0.327236,0.331819,120146206.54,23576621672.43,92,Extreme Greed,90.0,9.4806,41.7142,230.2075,
2025-12-18,VET,VeChain,Supply Chain,0.364121,0.35971,0.357549,0.358549,243877053.13,25475844126.26,81,Extreme Greed,90.0,8.0555,52.4875,268.5584,
2025-12-19,VET,VeChain,Supply Chain,0.367244,0.359614,0.342619,0.357303,199089960.57,25387302263.99,59,Neutral,90.0,-0.3476,38.438,255.1042,
2025-12-20,VET,VeChain,Supply Chain,0.38895,0.403006,0.393882,0.394838,151888020.5,28054310788.1,72,Greed,90.0,10.5053,42.227,298.7062,
2025-12-21,VET,VeChain,Supply Chain,0.407029,0.420016,0.408467,0.411252,214904313.16,29220505394.44,70,Greed,90.0,4.1569,47.5601,345.9924,
2025-12-22,VET,VeChain,Supply Chain,0.443084,0.45755,0.435361,0.445374,261192173.1,31645026339.77,74,Greed,90.0,8.2973,53.6846,313.331,
2025-12-23,VET,VeChain,Supply Chain,0.459557,0.492166,0.451807,0.457294,142850247.13,32491968174.96,64,Greed,90.0,2.6764,50.88,306.0447,
2025-12-24,VET,VeChain,Supply Chain,0.483902,0.48659,0.476093,0.479263,85172492.75,34052915629.35,78,Greed,90.0,4.8041,44.4351,322.7354,Christmas Profit Taking
2025-12-25,VET,VeChain,Supply Chain,0.453666,0.449225,0.429224,0.440353,260986663.17,31288267304.02,23,Fear,90.0,-8.1187,22.8154,239.3974,
2025-12-26,VET,VeChain,Supply Chain,0.394006,0.40231,0.375718,0.393307,275539517.37,27945468686.58,5,Extreme Fear,90.0,-10.6839,10.0766,183.3683,
2025-12-27,VET,VeChain,Supply Chain,0.409218,0.438551,0.400101,0.409308,167334543.42,29082429784.85,75,Greed,90.0,4.0685,3.6647,167.3271,
2025-12-28,VET,VeChain,Supply Chain,0.410693,0.415807,0.394422,0.415306,158234980.51,29508597057.04,50,Neutral,90.0,1.4654,0.9859,162.0869,
2025-12-29,VET,VeChain,Supply Chain,0.411562,0.447919,0.414656,0.415802,84547619.67,29543815983.81,56,Neutral,90.0,0.1194,-6.6399,157.4938,
2025-12-30,VET,VeChain,Supply Chain,0.422493,0.424571,0.417594,0.41998,283673988.53,29840715428.74,42,Neutral,90.0,1.0049,-8.1597,156.5017,
2025-12-31,VET,VeChain,Supply Chain,0.433116,0.438404,0.424092,0.429289,272655236.22,30502130035.61,59,Neutral,90.0,2.2165,-10.4273,149.5566,
2025-01-01,ALGO,Algorand,Layer-1,0.194115,0.190248,0.185247,0.19,99152311.27,1600000000.0,37,Fear,72.96,0.0,0.0,0.0,
2025-01-02,ALGO,Algorand,Layer-1,0.193196,0.194169,0.192619,0.193937,170413670.21,1633153189.01,56,Neutral,55.84,2.0721,0.0,0.0,
2025-01-03,ALGO,Algorand,Layer-1,0.189047,0.200528,0.187946,0.192299,189443733.76,1619361260.23,46,Neutral,71.46,-0.8445,0.0,0.0,
2025-01-04,ALGO,Algorand,Layer-1,0.188596,0.198642,0.188888,0.191666,141727130.73,1614032248.47,38,Fear,74.34,-0.3291,0.0,0.0,
2025-01-05,ALGO,Algorand,Layer-1,0.184486,0.184576,0.182199,0.183882,66234717.22,1548479678.14,33,Fear,68.27,-4.0614,0.0,0.0,
2025-01-06,ALGO,Algorand,Layer-1,0.172871,0.1791,0.17425,0.174525,139162541.03,1469681510.55,30,Fear,70.88,-5.0887,0.0,0.0,
2025-01-07,ALGO,Algorand,Layer-1,0.17165,0.172934,0.168909,0.17261,162202130.86,1453561906.78,56,Neutral,55.92,-1.0968,0.0,0.0,
2025-01-08,ALGO,Algorand,Layer-1,0.198619,0.196388,0.191212,0.192436,100638122.51,1620517445.42,83,Extreme Greed,65.93,11.486,1.2823,0.0,
2025-01-09,ALGO,Algorand,Layer-1,0.184225,0.189044,0.182468,0.186929,87599089.53,1574140309.67,42,Neutral,65.49,-2.8619,-3.6134,0.0,
